date,time,tec
14-Aug-13,08:00:00,51.64850235
14-Aug-13,10:00:00,50.36918235
14-Aug-13,12:00:00,39.94846078
14-Aug-13,14:00:00,32.36908157
14-Aug-13,16:00:00,25.32289922
14-Aug-13,18:00:00,16.85886118
14-Aug-13,20:00:00,14.68650078
14-Aug-13,22:00:00,13.8659
15-Aug-13,00:00:00,11.00569961
15-Aug-13,02:00:00,17.69878039
15-Aug-13,04:00:00,26.50082118
15-Aug-13,06:00:00,36.11522196
15-Aug-13,08:00:00,45.28902353
15-Aug-13,10:00:00,47.5310047
15-Aug-13,12:00:00,48.48686078
15-Aug-13,14:00:00,39.38290118
15-Aug-13,16:00:00,25.06991882
15-Aug-13,18:00:00,17.68820078
15-Aug-13,20:00:00,18.22542039
15-Aug-13,22:00:00,13.49703882
16-Aug-13,00:00:00,10.3642
16-Aug-13,02:00:00,19.05774235
16-Aug-13,04:00:00,25.84070118
16-Aug-13,06:00:00,38.46114235
16-Aug-13,08:00:00,43.92426274
16-Aug-13,10:00:00,43.47284118
16-Aug-13,12:00:00,39.30922196
16-Aug-13,14:00:00,37.79815961
16-Aug-13,16:00:00,26.35816078
16-Aug-13,18:00:00,21.76490157
16-Aug-13,20:00:00,19.68032078
16-Aug-13,22:00:00,16.71353922
17-Aug-13,00:00:00,13.65048078
17-Aug-13,02:00:00,17.38072078
17-Aug-13,04:00:00,25.27616039
17-Aug-13,06:00:00,36.03296235
17-Aug-13,08:00:00,47.38956196
17-Aug-13,10:00:00,50.36924274
17-Aug-13,12:00:00,42.88516235
17-Aug-13,14:00:00,42.60406078
17-Aug-13,16:00:00,27.23653922
17-Aug-13,18:00:00,18.72700196
17-Aug-13,20:00:00,16.60802078
17-Aug-13,22:00:00,15.09353961
18-Aug-13,00:00:00,12.60377961
18-Aug-13,02:00:00,18.87888
18-Aug-13,04:00:00,25.76844
18-Aug-13,06:00:00,34.77514196
18-Aug-13,08:00:00,44.09002196
18-Aug-13,10:00:00,43.86758157
18-Aug-13,12:00:00,40.51406274
18-Aug-13,14:00:00,38.52446
18-Aug-13,16:00:00,26.39924274
18-Aug-13,18:00:00,33.94163843
18-Aug-13,20:00:00,18.27642039
18-Aug-13,22:00:00,16.62383961
19-Aug-13,00:00:00,13.61680078
19-Aug-13,02:00:00,20.15114118
19-Aug-13,04:00:00,30.35910157
19-Aug-13,06:00:00,40.72108274
19-Aug-13,08:00:00,54.38430235
19-Aug-13,10:00:00,57.47502157
19-Aug-13,12:00:00,45.06134274
19-Aug-13,14:00:00,39.73757961
19-Aug-13,16:00:00,26.45188157
19-Aug-13,18:00:00,19.48016118
19-Aug-13,20:00:00,17.85814078
19-Aug-13,22:00:00,15.73115882
20-Aug-13,00:00:00,12.69
20-Aug-13,02:00:00,18.50880039
20-Aug-13,04:00:00,27.96542235
20-Aug-13,06:00:00,42.21296274
20-Aug-13,08:00:00,55.99782157
20-Aug-13,10:00:00,55.56002235
20-Aug-13,12:00:00,50.77778274
20-Aug-13,14:00:00,49.06512235
20-Aug-13,16:00:00,34.05023961
20-Aug-13,18:00:00,20.22402078
20-Aug-13,20:00:00,16.99660118
20-Aug-13,22:00:00,15.70357961
21-Aug-13,00:00:00,13.46214039
21-Aug-13,02:00:00,20.19714078
21-Aug-13,04:00:00,28.89514157
21-Aug-13,06:00:00,42.23472274
21-Aug-13,08:00:00,54.37224274
21-Aug-13,10:00:00,58.04174274
21-Aug-13,12:00:00,54.22284196
21-Aug-13,14:00:00,50.83074196
21-Aug-13,16:00:00,35.18627961
21-Aug-13,18:00:00,22.37424157
21-Aug-13,20:00:00,18.79208118
21-Aug-13,22:00:00,16.99552
22-Aug-13,00:00:00,12.92986
22-Aug-13,02:00:00,18.78058
22-Aug-13,04:00:00,27.66868157
22-Aug-13,06:00:00,41.06066235
22-Aug-13,08:00:00,48.84844314
22-Aug-13,10:00:00,50.80002431
22-Aug-13,12:00:00,44.32280157
22-Aug-13,14:00:00,37.67749843
22-Aug-13,16:00:00,24.92475882
22-Aug-13,18:00:00,20.31373922
22-Aug-13,20:00:00,19.51408
22-Aug-13,22:00:00,16.21543922
23-Aug-13,00:00:00,13.71543922
23-Aug-13,02:00:00,19.2166
23-Aug-13,04:00:00,26.76052118
23-Aug-13,06:00:00,38.48936314
